accident_id,county_name,day,month,year,hour,minute,latitude,longitud,sp_jur_lit,man_coll_lit,lgt_cond_lit,weather_lit,fatals,day_part
2016040160,MARICOPA,27,3,2016,3.0,24.0,33.46389444,-112.10960278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040161,MARICOPA,31,3,2016,23.0,48.0,33.58041944,-112.35903611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040162,MARICOPA,1,4,2016,14.0,30.0,33.99631389,-112.13395278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040163,MARICOPA,1,4,2016,20.0,55.0,33.4628,-111.92636944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040164,PINAL,1,4,2016,21.0,31.0,33.42598333,-111.56343333,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2016040165,LA PAZ,1,4,2016,22.0,6.0,33.66033056,-114.24019167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040166,NAVAJO,2,4,2016,1.0,24.0,34.43805556,-110.53531667,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,1,Night
2016040167,MARICOPA,2,4,2016,3.0,22.0,33.48248611,-111.90902778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040168,YAVAPAI,2,4,2016,12.0,31.0,34.57756667,-112.29223056,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Afternoon
2016040169,MARICOPA,4,4,2016,14.0,0.0,33.32125,-111.75772778,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2016040170,MARICOPA,4,4,2016,16.0,6.0,33.53845,-111.90643889,No Special Jurisdiction,Other,Daylight,Clear,1,Afternoon
2016040171,NAVAJO,6,4,2016,13.0,0.0,35.83910556,-110.30724444,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040172,PIMA,6,4,2016,13.0,35.0,32.326025,-111.04589444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040173,MARICOPA,6,4,2016,23.0,48.0,33.42196667,-111.85639722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Cloudy,1,Night
2016040174,PINAL,8,4,2016,19.0,27.0,33.05719444,-112.04798333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Cloudy,1,Afternoon
2016040175,MOHAVE,8,4,2016,23.0,25.0,36.82910556,-114.01114444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,1,Night
2016040176,MARICOPA,9,4,2016,9.0,27.0,33.27758056,-111.73168333,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Morning
2016040177,MARICOPA,9,4,2016,18.0,2.0,33.83279722,-112.23683056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040178,PIMA,9,4,2016,22.0,18.0,32.20331389,-110.78980833,No Special Jurisdiction,Angle,Dark - Lighted,Cloudy,2,Night
2016040179,LA PAZ,10,4,2016,0.0,2.0,34.25614722,-114.14633611,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1,Night
2016040180,YAVAPAI,10,4,2016,17.0,13.0,34.54467778,-112.45324444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Afternoon
2016040181,MARICOPA,11,4,2016,14.0,26.0,33.41473056,-111.87454167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040182,COCHISE,11,4,2016,16.0,52.0,31.55852778,-110.26992778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Cloudy,1,Afternoon
2016040183,MARICOPA,17,4,2016,11.0,6.0,33.57496389,-111.86861944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040184,PIMA,19,4,2016,7.0,38.0,32.2121,-110.94955278,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Morning
2016040185,MARICOPA,20,4,2016,2.0,47.0,33.61158333,-111.88346667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040186,NAVAJO,22,4,2016,19.0,13.0,34.99336944,-109.94058611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Afternoon
2016040187,GILA,25,4,2016,21.0,51.0,34.37204167,-111.44502222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,4,Night
2016040188,MARICOPA,26,4,2016,22.0,55.0,33.56176111,-112.21241111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040189,MARICOPA,27,4,2016,18.0,47.0,33.52091667,-113.07342222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2016040190,PIMA,29,4,2016,19.0,14.0,32.395375,-111.15076111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2016040191,MOHAVE,29,4,2016,23.0,35.0,35.12132778,-114.57908333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040192,MARICOPA,9,3,2016,19.0,36.0,33.440575,-112.13455833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2016040193,MARICOPA,13,3,2016,22.0,21.0,33.50328889,-111.90861667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040194,PINAL,27,3,2016,10.0,48.0,33.05856389,-110.90379444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040195,MARICOPA,17,4,2016,10.0,6.0,33.40745556,-111.90176667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040196,MOHAVE,21,4,2016,12.0,2.0,35.53422222,-114.3554,No Special Jurisdiction,Angle,Daylight,Clear,2,Afternoon
2016040198,PIMA,1,3,2016,10.0,6.0,31.95583611,-111.62689444,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Morning
2016040199,PIMA,3,3,2016,12.0,30.0,32.36644722,-110.99584444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2,Afternoon
2016040200,MARICOPA,3,3,2016,15.0,19.0,33.32056944,-111.87640833,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2016040201,MARICOPA,8,3,2016,7.0,30.0,33.34891944,-111.97571667,No Special Jurisdiction,Sideswipe - Same Direction,Daylight,Clear,1,Morning
2016040202,NAVAJO,11,3,2016,19.0,18.0,33.85622222,-109.96424722,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Afternoon
2016040203,COCONINO,12,3,2016,20.0,0.0,36.43308889,-111.03627222,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Clear,1,Night
2016040204,MARICOPA,14,3,2016,5.0,21.0,33.43023333,-112.86778889,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,1,Morning
2016040205,MARICOPA,15,3,2016,16.0,30.0,33.56750278,-112.19053056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040207,MARICOPA,25,3,2016,20.0,14.0,33.33494444,-111.88469722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040208,MARICOPA,28,3,2016,6.0,58.0,33.32295,-112.48706111,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2016040209,MARICOPA,28,3,2016,11.0,27.0,33.62439722,-112.28819167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040210,MARICOPA,31,3,2016,7.0,27.0,33.53616389,-112.18298333,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2016040211,MARICOPA,9,4,2016,22.0,38.0,33.52366389,-112.21219722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Cloudy,1,Night
2016040212,PIMA,26,4,2016,8.0,10.0,32.13403333,-110.92823611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040213,GILA,30,4,2016,12.0,40.0,33.81352222,-110.46355833,No Special Jurisdiction,Front-to-Front,Daylight,Cloudy,1,Afternoon
2016040214,PINAL,17,3,2016,20.0,48.0,33.26918333,-111.19465833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Clear,1,Night
2016040215,GILA,5,3,2016,16.0,32.0,33.38043056,-110.90630833,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2,Afternoon
2016040216,MARICOPA,10,3,2016,0.0,38.0,33.39331667,-111.58281111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040217,MARICOPA,10,3,2016,18.0,6.0,33.38651944,-111.60837222,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Afternoon
2016040218,MARICOPA,11,3,2016,2.0,3.0,33.572725,-112.15165556,No Special Jurisdiction,Other,Dark - Lighted,Clear,1,Night
2016040219,MARICOPA,11,3,2016,23.0,46.0,33.61073056,-112.13444722,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040220,MARICOPA,12,3,2016,2.0,30.0,33.45856667,-111.98853889,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Clear,1,Night
2016040221,MARICOPA,13,3,2016,22.0,50.0,33.49506389,-112.18644444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040222,MARICOPA,14,3,2016,20.0,35.0,33.66185556,-112.09988611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Night
2016040223,MARICOPA,17,3,2016,19.0,20.0,33.49502222,-112.19098889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2016040224,MARICOPA,25,3,2016,11.0,48.0,33.39305,-112.03439444,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2016040225,MARICOPA,25,3,2016,20.0,37.0,33.46809444,-112.15176667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040226,MARICOPA,27,3,2016,20.0,39.0,33.57345833,-112.06520278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040227,MARICOPA,28,3,2016,21.0,0.0,33.64856667,-112.070075,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040228,MARICOPA,29,3,2016,0.0,28.0,33.38875556,-111.69393611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040229,MARICOPA,29,3,2016,23.0,18.0,33.65802778,-112.09978889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040230,MARICOPA,9,4,2016,1.0,39.0,33.38638333,-111.79955,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Cloudy,1,Night
2016040231,PINAL,21,4,2016,12.0,2.0,33.00973056,-111.575975,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040232,PIMA,23,4,2016,3.0,29.0,32.23541111,-110.79768333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040234,PIMA,27,4,2016,8.0,13.0,32.41902222,-110.96125,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040235,MARICOPA,28,4,2016,13.0,42.0,33.41535,-111.78817778,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2016040236,MARICOPA,29,4,2016,17.0,5.0,33.86492778,-112.63161389,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2016040237,PINAL,5,4,2016,8.0,43.0,32.87952222,-111.51519167,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2016040238,COCHISE,11,4,2016,5.0,49.0,32.03614722,-110.1012,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2016040239,MARICOPA,27,1,2016,16.0,10.0,33.46163056,-112.15782222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1,Afternoon
2016040240,LA PAZ,21,2,2016,20.0,0.0,33.66033056,-114.24019167,Indian Reservation,Other,Not Reported,Not Reported,1,Night
2016040241,MARICOPA,3,4,2016,17.0,27.0,33.83208889,-111.94326944,No Special Jurisdiction,Angle,Dusk,Clear,1,Afternoon
2016040242,MARICOPA,13,4,2016,17.0,8.0,33.20474444,-111.84699167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2016040243,MARICOPA,16,4,2016,10.0,58.0,33.38719444,-111.89248056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040244,COCONINO,22,4,2016,19.0,43.0,36.91773889,-111.45848611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2016040245,PINAL,22,4,2016,21.0,0.0,32.66218611,-111.41236667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040246,YAVAPAI,3,4,2016,6.0,30.0,34.80623333,-112.26894444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040247,MARICOPA,14,4,2016,8.0,46.0,33.21849444,-111.84453333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040249,NAVAJO,2,4,2016,6.0,35.0,33.85236389,-109.96578611,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2016040250,MARICOPA,2,4,2016,16.0,29.0,33.62373889,-112.35597222,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Afternoon
2016040251,PINAL,3,4,2016,20.0,0.0,32.82123611,-111.56679444,Indian Reservation,Other,Not Reported,Not Reported,1,Night
2016040252,LA PAZ,3,4,2016,20.0,0.0,34.13709167,-114.28105556,Indian Reservation,Other,Daylight,Not Reported,1,Night
2016040253,PINAL,4,4,2016,10.0,8.0,33.05205,-111.70596389,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2,Morning
2016040254,MOHAVE,7,4,2016,5.0,30.0,36.94246111,-113.00986944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2016040255,MARICOPA,7,4,2016,13.0,14.0,33.90185278,-112.080825,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040256,APACHE,8,4,2016,21.0,50.0,36.40795556,-109.60799167,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040257,PINAL,9,4,2016,18.0,53.0,32.89316389,-111.74426389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040258,MARICOPA,11,4,2016,19.0,6.0,33.6056,-112.28955,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2016040259,PINAL,12,4,2016,0.0,30.0,32.98850556,-111.57591111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040260,MARICOPA,21,4,2016,10.0,51.0,33.63860833,-112.19513889,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2016040261,MARICOPA,22,4,2016,20.0,32.0,33.45479167,-112.74590556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040262,MARICOPA,24,4,2016,4.0,11.0,33.24789167,-111.97916111,Indian Reservation,Front-to-Front,Dark - Not Lighted,Clear,3,Morning
2016040263,MARICOPA,26,4,2016,16.0,35.0,33.36704722,-112.75069444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040264,MARICOPA,5,4,2016,8.0,1.0,33.385875,-111.84636111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040265,PINAL,21,4,2016,0.0,52.0,33.18448889,-112.00042778,Indian Reservation,Sideswipe - Opposite Direction,Dark - Not Lighted,Clear,1,Night
2016040266,MARICOPA,1,4,2016,21.0,1.0,33.534575,-112.09966111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040267,MARICOPA,2,4,2016,3.0,21.0,33.46215,-112.02360278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040268,MARICOPA,2,4,2016,17.0,40.0,33.57136667,-112.06321111,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Afternoon
2016040269,MARICOPA,7,4,2016,18.0,24.0,33.55316944,-112.10144444,No Special Jurisdiction,Angle,Not Reported,Not Reported,1,Afternoon
2016040270,MARICOPA,8,4,2016,2.0,4.0,33.46596944,-112.164375,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040271,MARICOPA,12,4,2016,20.0,25.0,33.451875,-111.70150833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040272,MARICOPA,17,4,2016,17.0,14.0,33.68314722,-112.13485,No Special Jurisdiction,Angle,Not Reported,Not Reported,1,Afternoon
2016040273,MARICOPA,18,4,2016,15.0,4.0,33.62518611,-112.15950833,No Special Jurisdiction,Front-to-Front,Daylight,Not Reported,1,Afternoon
2016040274,MARICOPA,19,4,2016,23.0,4.0,33.55206389,-112.11193333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040275,MARICOPA,23,4,2016,9.0,39.0,33.37813889,-111.99251389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040276,MARICOPA,24,4,2016,1.0,25.0,33.631975,-112.116125,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040277,COCONINO,24,4,2016,15.0,32.0,34.89323611,-111.64128333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Afternoon
2016040278,MARICOPA,27,4,2016,3.0,39.0,33.71225556,-112.18671944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2016040279,MARICOPA,29,4,2016,23.0,4.0,33.48052222,-112.16391944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040280,MARICOPA,30,4,2016,6.0,20.0,33.72662778,-111.96951389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,2,Morning
2016040281,MARICOPA,30,4,2016,19.0,34.0,33.55036944,-112.18615833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Afternoon
2016040282,MARICOPA,1,5,2016,17.0,5.0,33.45032222,-112.72601389,No Special Jurisdiction,Sideswipe - Same Direction,Daylight,Clear,1,Afternoon
2016040283,PIMA,2,5,2016,21.0,25.0,32.13891389,-110.96160278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040284,COCONINO,5,5,2016,6.0,38.0,35.63331667,-112.12013333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040285,LA PAZ,5,5,2016,22.0,25.0,34.16130556,-114.26295,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040286,MARICOPA,7,5,2016,19.0,28.0,33.33569444,-111.74735,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2016040287,MOHAVE,8,5,2016,5.0,29.0,36.82098611,-114.03816667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Cloudy,1,Morning
2016040288,MOHAVE,11,5,2016,17.0,25.0,34.461125,-114.27890278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040289,PIMA,14,5,2016,7.0,3.0,32.19227778,-110.87060556,No Special Jurisdiction,Front-to-Front,Dawn,Cloudy,2,Morning
2016040290,APACHE,16,5,2016,5.0,59.0,34.50641389,-109.47805,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2016040291,YAVAPAI,17,5,2016,5.0,38.0,35.27954444,-113.12896389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2016040292,PIMA,18,5,2016,10.0,36.0,32.29545833,-110.96119167,No Special Jurisdiction,Front-to-Front,Daylight,Cloudy,1,Morning
2016040293,PIMA,19,5,2016,2.0,43.0,32.40813333,-111.14128056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040294,MARICOPA,20,5,2016,3.0,39.0,33.42828056,-112.60816944,No Special Jurisdiction,Front-to-Front,Dark - Not Lighted,Clear,1,Night
2016040295,MOHAVE,20,5,2016,8.0,45.0,35.13543056,-113.7252,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2016040296,APACHE,21,5,2016,19.0,23.0,36.79376667,-109.94148889,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Afternoon
2016040297,MARICOPA,22,5,2016,6.0,8.0,33.83841111,-112.48168333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2016040298,PINAL,23,5,2016,3.0,46.0,32.87519722,-111.87761389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040299,PIMA,25,5,2016,17.0,57.0,32.10586389,-110.78628333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040300,MOHAVE,25,5,2016,18.0,38.0,34.48494167,-113.36435556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Cloudy,1,Afternoon
2016040301,PIMA,31,5,2016,19.0,13.0,32.22149167,-110.86713611,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2016040302,MARICOPA,12,5,2016,17.0,46.0,33.49105556,-112.06505,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2016040303,MARICOPA,15,5,2016,19.0,25.0,33.42286389,-111.68439167,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Afternoon
2016040304,MARICOPA,19,5,2016,22.0,44.0,33.49468333,-112.06273889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040305,MARICOPA,23,5,2016,19.0,23.0,33.55978333,-112.41511667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040306,MARICOPA,29,5,2016,15.0,58.0,33.46195,-112.12736667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040307,NAVAJO,29,5,2016,1.0,56.0,34.11191944,-109.91398333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040308,MARICOPA,18,5,2016,13.0,21.0,33.37853333,-111.90392222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040309,MARICOPA,19,5,2016,21.0,14.0,33.37826111,-111.92578333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040310,YAVAPAI,21,5,2016,17.0,10.0,34.88333889,-111.97875,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040311,NAVAJO,11,4,2016,13.0,30.0,36.66133333,-110.41883333,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1,Afternoon
2016040312,PIMA,3,5,2016,17.0,47.0,32.00391389,-110.68973333,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2016040313,GREENLEE,5,5,2016,18.0,30.0,32.72934722,-109.093725,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2016040314,SANTA CRUZ,7,5,2016,3.0,10.0,31.67148889,-111.06352778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040315,YAVAPAI,7,5,2016,9.0,48.0,35.28034722,-112.78410833,No Special Jurisdiction,Angle,Daylight,Sleet or Hail,2,Morning
2016040316,COCHISE,10,5,2016,23.0,3.0,32.26847222,-109.84208611,No Special Jurisdiction,Other,Dark - Lighted,Clear,1,Night
2016040317,YAVAPAI,13,5,2016,9.0,55.0,34.35823056,-112.169675,No Special Jurisdiction,Other,Daylight,Clear,1,Morning
2016040318,SANTA CRUZ,15,5,2016,0.0,14.0,31.41258889,-110.9626,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2016040319,MARICOPA,17,5,2016,14.0,58.0,33.45175278,-111.77965556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Afternoon
2016040320,PIMA,19,5,2016,19.0,44.0,31.85216111,-110.98778056,No Special Jurisdiction,Angle,Dusk,Clear,1,Afternoon
2016040321,GRAHAM,21,5,2016,3.0,9.0,32.98449444,-109.933475,No Special Jurisdiction,Sideswipe - Opposite Direction,Dark - Not Lighted,Clear,1,Night
2016040322,YAVAPAI,25,5,2016,14.0,29.0,35.32811111,-112.88224444,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2,Afternoon
2016040323,MARICOPA,30,5,2016,20.0,41.0,33.28214444,-111.96824444,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2016040324,MARICOPA,31,5,2016,20.0,29.0,33.42237778,-111.63266389,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2016040325,MARICOPA,15,5,2016,19.0,40.0,33.37768889,-112.12636667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Afternoon
2016040326,MARICOPA,18,5,2016,4.0,20.0,33.53795556,-112.22044444,No Special Jurisdiction,Angle,Dark - Lighted,Rain,1,Morning
2016040327,MARICOPA,18,5,2016,20.0,0.0,33.5099,-112.151175,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Night
